Model,Run,Train MSE,Train R2,Train RMSE,Train MAPE,Test MSE,Test R2,Test RMSE,Test MAPE
lr,42,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,43,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,44,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,45,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,46,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,47,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,48,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,49,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,50,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,51,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,52,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,53,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,54,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,55,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,56,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,57,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,58,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,59,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,60,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,61,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,62,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,63,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,64,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,65,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,66,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,67,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,68,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,69,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,70,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,71,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,72,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,73,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,74,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,75,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,76,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,77,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,78,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,79,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,80,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,81,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,82,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,83,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,84,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,85,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,86,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,87,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,88,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,89,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,90,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,91,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,92,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,93,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,94,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,95,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,96,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,97,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,98,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,99,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,100,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,101,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,102,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,103,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,104,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,105,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,106,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,107,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,108,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,109,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,110,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,111,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,112,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,113,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,114,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,115,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,116,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,117,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,118,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,119,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,120,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,121,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,122,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,123,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,124,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,125,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,126,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,127,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,128,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,129,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,130,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,131,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,132,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,133,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,134,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,135,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,136,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,137,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,138,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,139,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,140,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,141,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,142,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,143,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,144,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,145,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,146,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,147,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,148,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,149,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,150,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,151,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,152,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,153,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,154,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,155,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,156,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,157,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,158,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,159,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,160,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,161,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,162,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,163,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,164,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,165,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,166,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,167,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,168,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,169,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,170,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,171,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,172,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,173,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,174,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,175,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,176,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,177,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,178,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,179,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,180,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,181,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,182,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,183,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,184,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
lr,185,1.2764471972293907,0.6621353817522858,1.1297996270265762,0.9801040572206369,1.052715334135829,0.765019833337995,1.0260191685031177,0.7663046222451568
